5.5793551149147075E-89,9.670031937567114E-128,3.845037969264363E-21,1.0382426083566299E-40,1.5374021433452174E-36,0.9999998689997674,1.3100023259516721E-7,WatchTV
1.9426040990152558E-92,6.487200618446264E-132,3.992127870065696E-23,4.094535375098668E-43,3.8445054432505406E-39,0.9999999973251592,2.674840892709691E-9,WatchTV
1.9426040990152558E-92,6.487200618446264E-132,3.992127870065696E-23,4.094535375098668E-43,3.8445054432505406E-39,0.9999999973251592,2.674840892709691E-9,WatchTV
1.9426040990152558E-92,6.487200618446264E-132,3.992127870065696E-23,4.094535375098668E-43,3.8445054432505406E-39,0.9999999973251592,2.674840892709691E-9,WatchTV
1.9426040990152558E-92,6.487200618446264E-132,3.992127870065696E-23,4.094535375098668E-43,3.8445054432505406E-39,0.9999999973251592,2.674840892709691E-9,WatchTV
1.9426040990152558E-92,6.487200618446264E-132,3.992127870065696E-23,4.094535375098668E-43,3.8445054432505406E-39,0.9999999973251592,2.674840892709691E-9,WatchTV
1.9426040990152558E-92,6.487200618446264E-132,3.992127870065696E-23,4.094535375098668E-43,3.8445054432505406E-39,0.9999999973251592,2.674840892709691E-9,WatchTV
1.9426040990152558E-92,6.487200618446264E-132,3.992127870065696E-23,4.094535375098668E-43,3.8445054432505406E-39,0.9999999973251592,2.674840892709691E-9,WatchTV
1.9426040990152558E-92,6.487200618446264E-132,3.992127870065696E-23,4.094535375098668E-43,3.8445054432505406E-39,0.9999999973251592,2.674840892709691E-9,WatchTV
1.9426040990152558E-92,6.487200618446264E-132,3.992127870065696E-23,4.094535375098668E-43,3.8445054432505406E-39,0.9999999973251592,2.674840892709691E-9,WatchTV
1.1522611991931026E-78,2.7970813887252697E-115,3.2498664305304292E-15,1.5191490168270056E-33,7.997667797747449E-29,0.9865613752174921,0.01343862478250458,WatchTV
1.1522611991931026E-78,2.7970813887252697E-115,3.2498664305304292E-15,1.5191490168270056E-33,7.997667797747449E-29,0.9865613752174921,0.01343862478250458,WatchTV
1.1522611991931026E-78,2.7970813887252697E-115,3.2498664305304292E-15,1.5191490168270056E-33,7.997667797747449E-29,0.9865613752174921,0.01343862478250458,WatchTV
1.9426040990152558E-92,6.487200618446264E-132,3.992127870065696E-23,4.094535375098668E-43,3.8445054432505406E-39,0.9999999973251592,2.674840892709691E-9,WatchTV
1.9426040990152558E-92,6.487200618446264E-132,3.992127870065696E-23,4.094535375098668E-43,3.8445054432505406E-39,0.9999999973251592,2.674840892709691E-9,WatchTV
4.3187156568135934E-82,2.0180170852062214E-119,3.488376199185419E-17,6.356939902885311E-36,2.2290579468366072E-31,0.9997047865881601,2.9521341183996275E-4,WatchTV
1.0338006665891151E-69,1.0165859331206562E-104,2.0117919903583095E-12,2.781667958273597E-28,2.3896216099124553E-23,2.459556546315931E-5,0.9999754044325252,WatchTV
1.0338006665891151E-69,1.0165859331206562E-104,2.0117919903583095E-12,2.781667958273597E-28,2.3896216099124553E-23,2.459556546315931E-5,0.9999754044325252,WatchTV
1.5437611291126251E-75,1.0761532717288316E-112,6.657588176033508E-14,5.684263914252359E-31,1.639164435448933E-26,0.6870273452528488,0.3129726547470847,PlayPad
1.9426040990152558E-92,6.487200618446264E-132,3.992127870065696E-23,4.094535375098668E-43,3.8445054432505406E-39,0.9999999973251592,2.674840892709691E-9,PlayPad
1.9426040990152558E-92,6.487200618446264E-132,3.992127870065696E-23,4.094535375098668E-43,3.8445054432505406E-39,0.9999999973251592,2.674840892709691E-9,PlayPad
1.9426040990152558E-92,6.487200618446264E-132,3.992127870065696E-23,4.094535375098668E-43,3.8445054432505406E-39,0.9999999973251592,2.674840892709691E-9,PlayPad
1.9426040990152558E-92,6.487200618446264E-132,3.992127870065696E-23,4.094535375098668E-43,3.8445054432505406E-39,0.9999999973251592,2.674840892709691E-9,PlayPad
1.9426040990152558E-92,6.487200618446264E-132,3.992127870065696E-23,4.094535375098668E-43,3.8445054432505406E-39,0.9999999973251592,2.674840892709691E-9,PlayPad
1.9426040990152558E-92,6.487200618446264E-132,3.992127870065696E-23,4.094535375098668E-43,3.8445054432505406E-39,0.9999999973251592,2.674840892709691E-9,PlayPad
1.9426040990152558E-92,6.487200618446264E-132,3.992127870065696E-23,4.094535375098668E-43,3.8445054432505406E-39,0.9999999973251592,2.674840892709691E-9,PlayPad
