0.9462599753439982,8.244313442994026E-22,0.05374002436938771,6.447468208250606E-18,2.8661407198315625E-10,WatchTV
0.9999814890387243,2.3290828618088248E-27,1.851096127488908E-5,4.794313022896166E-24,9.731884951774265E-16,WatchTV
0.9999814890387243,2.3290828618088248E-27,1.851096127488908E-5,4.794313022896166E-24,9.731884951774265E-16,WatchTV
0.9999814890387243,2.3290828618088248E-27,1.851096127488908E-5,4.794313022896166E-24,9.731884951774265E-16,WatchTV
0.9999814890387243,2.3290828618088248E-27,1.851096127488908E-5,4.794313022896166E-24,9.731884951774265E-16,WatchTV
0.9999814890387243,2.3290828618088248E-27,1.851096127488908E-5,4.794313022896166E-24,9.731884951774265E-16,WatchTV
0.9999814890387243,2.3290828618088248E-27,1.851096127488908E-5,4.794313022896166E-24,9.731884951774265E-16,WatchTV
0.9999814890387243,2.3290828618088248E-27,1.851096127488908E-5,4.794313022896166E-24,9.731884951774265E-16,WatchTV
0.9999814890387243,2.3290828618088248E-27,1.851096127488908E-5,4.794313022896166E-24,9.731884951774265E-16,WatchTV
0.9999814890387243,2.3290828618088248E-27,1.851096127488908E-5,4.794313022896166E-24,9.731884951774265E-16,WatchTV
0.9999814890387243,2.3290828618088248E-27,1.851096127488908E-5,4.794313022896166E-24,9.731884951774265E-16,WatchTV
0.9999814890387243,2.3290828618088248E-27,1.851096127488908E-5,4.794313022896166E-24,9.731884951774265E-16,WatchTV
0.9997821456910265,2.9746705009939715E-26,2.1785430893674887E-4,7.255385373906016E-22,3.6761121935110485E-14,WatchTV
0.9999814890387243,2.3290828618088248E-27,1.851096127488908E-5,4.794313022896166E-24,9.731884951774265E-16,WatchTV
0.9999814890387243,2.3290828618088248E-27,1.851096127488908E-5,4.794313022896166E-24,9.731884951774265E-16,WatchTV
0.9999814890387243,2.3290828618088248E-27,1.851096127488908E-5,4.794313022896166E-24,9.731884951774265E-16,WatchTV
0.9999814890387243,2.3290828618088248E-27,1.851096127488908E-5,4.794313022896166E-24,9.731884951774265E-16,WatchTV
0.9999814890387243,2.3290828618088248E-27,1.851096127488908E-5,4.794313022896166E-24,9.731884951774265E-16,WatchTV
0.01625397587686263,5.408959646356577E-22,0.9837459448749032,1.4786448489680587E-12,7.92467554588432E-8,WatchTV
0.9695051396470488,5.9875193704782975E-24,0.03049486029647924,1.753091552584564E-17,5.647208344095035E-11,PlayPad
0.9695051396470488,5.9875193704782975E-24,0.03049486029647924,1.753091552584564E-17,5.647208344095035E-11,PlayPad
